"date","alertedSensor","sound","humidity","pressure","temperature","picture","pitch","yaw","roll"
"2020-11-12T03:12:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:12:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:12:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:12:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:45Z","null","null",30,600,25,"null","","",""
"2020-11-12T03:13:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:13:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:14:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:15:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:16:49Z","null","null",30,600,25,"null","","",""
"2020-11-12T03:16:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:21Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:27Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:17:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:10Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:18:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:21Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:32Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:19:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:20:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:21:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:22:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:23:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:24:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:25:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:14Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:26:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:26:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:27:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:28:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:29:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:00Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:30:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:32Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:30:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:10Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:21Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:32Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:31:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:04Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:32:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:25Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:32:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:32:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:07Z","null","null",29,601,25,"null","","",""
"2020-11-12T03:33:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:40Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:33:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:33:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:34:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:35:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:36:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:37:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:10Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:21Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:38:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:38:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:25Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:39:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:39:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:40:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:41:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:42:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:19Z","null","null",29,601,25,"null","","",""
"2020-11-12T03:43:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:43:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:44:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:45:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:29Z","null","null",30,600,25,"null","","",""
"2020-11-12T03:46:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:46:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:47:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:48:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:49:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:50:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:18Z","null","null",29,601,25,"null","","",""
"2020-11-12T03:51:23Z","null","null",30,601,25,"null","","",""
