"date","alertedSensor","sound","humidity","pressure","temperature","picture","pitch","yaw","roll"
"2020-11-12T03:51:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:51:50Z","null","null",30,600,25,"null","","",""
"2020-11-12T03:51:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:52:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:53:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:54:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:55:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:11Z","null","null",29,601,25,"null","","",""
"2020-11-12T03:56:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:44Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:56:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:56:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:22Z","null","null",29,601,25,"null","","",""
"2020-11-12T03:57:27Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:32Z","null","null",31,601,25,"null","","",""
"2020-11-12T03:57:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:57:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:10Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:16Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:58:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:27Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:43Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:54Z","null","null",30,601,25,"null","","",""
"2020-11-12T03:59:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:21Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:00:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:01:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:46Z","null","null",29,601,25,"null","","",""
"2020-11-12T04:02:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:02:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:03:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:04:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:49Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:05:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:00Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:05Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:11Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:17Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:22Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:27Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:38Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:06:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:18Z","null","null",31,601,25,"null","","",""
"2020-11-12T04:07:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:07:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:29Z","null","null",31,601,25,"null","","",""
"2020-11-12T04:08:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:08:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:09:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:24Z","null","null",29,601,25,"null","","",""
"2020-11-12T04:10:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:10:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:11:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:12:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:19Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:13:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:14:59Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:10Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:26Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:31Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:42Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:15:58Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:04Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:25Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:36Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:16:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:17:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:18:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:33Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:50Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:19:55Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:12Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:23Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:28Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:41Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:46Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:20:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:21:50Z","null","null",30,600,25,"null","","",""
"2020-11-12T04:22:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:13Z","null","null",29,601,25,"null","","",""
"2020-11-12T04:22:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:35Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:22:56Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:01Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:13Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:18Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:24Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:29Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:34Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:40Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:45Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:51Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:23:57Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:24:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T04:24:07Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:44:48Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:45:03Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:45:08Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:45:14Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:46:06Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:46:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:46:52Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:47:02Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:47:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:49:30Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:49:39Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:50:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:50:44Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:51:47Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:51:53Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:52:09Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:52:15Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:52:20Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:53:32Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:53:37Z","null","null",30,601,25,"null","","",""
"2020-11-12T15:53:43Z","null","null",30,601,52,"null","","",""
"2020-11-12T15:53:48Z","null","null",30,601,54,"null","","",""
"2020-11-12T16:20:43Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:20:48Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:20:53Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:20:58Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:21:04Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:21:14Z","null","null",45,1013,25,"null","","",""
"2020-11-12T16:21:20Z","null","null",45,1013,42,"null","","",""
"2020-11-12T16:21:25Z","null","null",45,1013,42,"null","","",""
"2020-11-12T16:21:30Z","null","null",45,1013,42,"null","","",""
"2020-11-12T17:52:11Z","null","null",37,860,40,"null","","",""
"2020-11-19T01:27:56Z","null","null",30,579,30,"null","","",""
"2020-11-19T01:29:06Z","null","null",45,843,25,"null","","",""
"2020-11-19T01:42:19Z","null","null",45,846,25,"null","","",""
"2020-11-25T00:04:23Z","null","null",30,1105,25,"null","","",""
"2020-11-25T00:04:28Z","null","null",30,1105,25,"null","","",""
"2020-11-25T00:04:44Z","null","null",30,1105,25,"null","","",""
"2020-11-25T00:05:16Z","null","null",30,1105,25,"null","","",""
"2020-11-25T00:13:03Z","null","null",30,1105,25,"null",10.0,10.0,10.0
"2020-11-25T00:17:14Z","null","null",30,1105,25,"null",10,10,10
"2020-11-26T15:16:03Z","null","null",45,1013,25,"null",0,0,0
"2020-11-26T15:42:45Z","null","null",45,1013,25,"null",5,5,5
"2020-12-03T04:04:11Z","null","null",54,758,-30,"null",0.0,0.0,0.0
"2020-12-03T04:04:16Z","null","null",54,758,-30,"null",0.0,0.0,0.0
"2020-12-03T04:04:21Z","null","null",54,758,-30,"null",0.0,0.0,0.0
"2020-12-03T12:50:55Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:51:37Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:52:09Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:52:41Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:53:28Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:53:34Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:55:09Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:55:19Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:55:36Z","null","null",0,260,-30,"null",0.0,0.0,0.0
"2020-12-03T12:55:41Z","null","null",0,260,-30,"null",0.0,0.0,0.0
